,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
5005,219181, Pedro Tiba,CM CDM,72,72,407,1 ★,63,66,70,74,59,75,€1.9M,€8K,1944
5006,214318, N. Orellana,LW LM ST,69,72,378,1 ★,78,66,64,71,28,71,€1.9M,€3K,1741
5007,215086, B. Cortés,GK,70,75,391,1 ★,69,70,67,71,48,66,€1.9M,€4K,1239
5008,227630, C. Kirk,LW,66,75,361,1 ★,80,61,63,68,29,60,€1.9M,€3K,1679
5009,184111, C. Benteke,ST,71,71,357,3 ★,55,72,61,64,32,73,€1.9M,€35K,1712
5010,211504, L. Baker,CM CDM CAM,69,73,405,1 ★,67,67,71,71,63,66,€1.9M,€13K,1943
5011,225072, Z. Vyner,CB RB CDM,67,74,352,1 ★,69,32,52,60,67,72,€1.9M,€11K,1591
5012,177712, K. Monnet-Paquet,LM RWB RM,72,72,404,2 ★,74,68,70,70,52,70,€1.9M,€22K,1898
5013,246832, V. Bayo,ST LM,68,74,355,1 ★,78,66,48,64,25,74,€1.9M,€18K,1664
5014,247345, D. Plechatý,CB RB,67,74,353,1 ★,71,33,54,56,67,72,€1.9M,€500,1593
5015,223283, F. Diédhiou,ST,70,71,348,1 ★,59,70,47,66,32,74,€1.9M,€25K,1623
5016,243251, A. Danzi,CM CDM,66,77,347,1 ★,56,42,66,67,60,56,€1.9M,€6K,1679
5017,252723, Ernesto,RM LM,70,71,364,1 ★,79,67,64,70,29,55,€1.9M,€6K,1735
5018,200758, L. Moore,CB CDM,71,72,369,1 ★,70,33,57,62,68,79,€1.9M,€9K,1662
5019,207926, A. Linde,GK,71,74,397,1 ★,73,67,65,74,49,69,€1.9M,€4K,1123
5020,24630, Pepe Reina,GK,79,79,440,3 ★,77,79,80,78,46,80,€1.9M,€30K,1287
5021,254263, Esquerdo,CAM CM,66,77,350,1 ★,66,53,65,68,44,54,€1.9M,€7K,1629
5022,242489, Pejiño,LM RM,68,74,348,1 ★,70,63,64,71,36,44,€1.9M,€4K,1620
5023,246074, B. Goller,RW RM ST,66,76,365,1 ★,73,64,58,71,52,47,€1.9M,€7K,1693
5024,193338, M. Destro,ST,71,71,353,2 ★,64,71,59,71,28,60,€1.9M,€13K,1702
5025,203067, D. Chará,CDM CM,75,75,425,1 ★,78,60,67,71,71,78,€1.9M,€8K,1994
5026,241467, F. Feuillassier,LM RM,66,76,355,1 ★,69,70,60,70,29,57,€1.9M,€27K,1604
5027,180283, Ki Sung Yueng,CM CDM,72,72,395,2 ★,52,67,76,70,62,68,€1.9M,€9K,1935
5028,253243, R. Rivero,LM,68,74,358,1 ★,80,53,66,66,33,60,€1.9M,€500,1639
5029,210237, T. Pledl,RM RW,70,71,384,1 ★,76,59,69,74,49,57,€1.9M,€15K,1835
5030,224317, J. Cabrera,RM RW LM,71,71,377,1 ★,74,62,67,71,40,63,€1.9M,€10K,1782
5031,229694, Moon Seon Min,RM LM ST,71,71,392,1 ★,92,64,64,73,37,62,€1.9M,€8K,1796
5032,205887, C. Woodrow,ST CAM,69,72,367,1 ★,69,72,59,68,31,68,€1.9M,€8K,1739
5033,220735, Douglas Tanque,ST,70,71,322,1 ★,35,74,48,59,31,75,€1.9M,€7K,1572
5034,231231, B. Garnica,RM,69,72,370,1 ★,77,62,64,73,33,61,€1.9M,€10K,1694
5035,232511, S. Sasaki,CB,72,72,378,1 ★,71,37,64,65,73,68,€1.9M,€8K,1766
5036,234048, E. Ocansey,RM ST LM,68,73,399,1 ★,86,63,59,73,51,67,€1.9M,€6K,1851
5037,244288, A. Idah,ST,65,82,326,1 ★,74,65,42,59,22,64,€1.9M,€2K,1502
5038,228674, G. Tigiev,LB LWB RB,69,74,392,1 ★,84,48,63,68,63,66,€1.9M,€20K,1816
5039,232770, S. Colombatto,CM CDM,68,74,385,1 ★,64,54,70,68,63,66,€1.9M,€6K,1827
5040,233794, S. Edera,CAM CF,66,74,337,1 ★,62,66,63,72,39,35,€1.9M,€10K,1637
5041,230211, Vanderlei Cõembra,RB LB,71,71,382,1 ★,87,36,60,68,64,67,€1.9M,€7K,1722
5042,193091, B. Nuytinck,CB,72,72,316,1 ★,33,40,48,51,76,68,€1.9M,€12K,1511
5043,240452, M. Nzola,ST RW,68,74,374,1 ★,88,65,55,63,28,75,€1.9M,€15K,1696
5044,219461, E. Palmer-Brown,CB,67,74,334,1 ★,64,30,50,50,66,74,€1.9M,€6K,1551
5045,206662, M. Hedges,CB,72,72,336,1 ★,50,28,51,52,71,84,€1.9M,€6K,1561
5046,211527, Álex Gallar,RM LM,71,71,392,1 ★,74,71,71,72,42,62,€1.9M,€8K,1847
5047,232775, A. Esaka,CAM CF ST,71,71,406,1 ★,81,70,68,70,53,64,€1.9M,€8K,1910
5048,236615, D. Rigo,CM CDM,66,75,360,1 ★,59,57,73,68,46,57,€1.9M,€4K,1707
5049,242503, E. Williamson,CM CDM,66,75,385,1 ★,70,57,66,69,58,65,€1.9M,€2K,1785
5050,212040, U. Jenssen,CB LB,67,74,385,1 ★,66,53,64,64,67,71,€1.9M,€4K,1792
5051,233544, K. Malinov,CDM CM,70,73,388,1 ★,73,56,60,61,65,73,€1.9M,€8K,1801
5052,198218, Marcelo Cirino,RW ST CAM,71,71,382,1 ★,84,70,58,69,30,71,€1.9M,€10K,1769
5053,201290, R. Žulj,CAM CM ST,71,71,377,1 ★,48,72,73,73,39,72,€1.9M,€13K,1831
5054,235338, Marlon,LB,69,73,405,1 ★,78,60,61,70,64,72,€1.9M,€11K,1885
5055,243275, L. Mai,CB,66,81,316,1 ★,54,31,45,46,66,74,€1.9M,€2K,1464
5056,199244, L. Hejda,CB,72,72,355,1 ★,62,35,53,57,73,75,€1.9M,€750,1628
5057,212045, C. Højer,LB,70,73,417,1 ★,77,66,69,67,64,74,€1.9M,€7K,1961
5058,228942, D. Cools,RB RW,69,73,400,1 ★,73,57,64,67,64,75,€1.9M,€10K,1820
5059,255310, L. Owusu,CDM CM RM,67,74,352,1 ★,64,38,58,59,63,70,€1.9M,€2K,1618
5060,217167, G. Sandoval,LM RM,69,72,388,1 ★,76,64,67,70,54,57,€1.9M,€18K,1835
5061,235855, J. Asoro,ST RM,66,74,353,1 ★,88,62,53,72,21,57,€1.9M,€7K,1610
5062,152912, J. Sand,ST,75,75,366,1 ★,51,79,62,65,37,72,€1.9M,€15K,1771
5063,252240, A. Soñora,CAM CM,66,76,363,1 ★,67,54,70,70,45,57,€1.9M,€4K,1763
5064,226129, J. Gorenc Stanković,CB CDM,69,74,351,1 ★,49,46,58,62,71,65,€1.9M,€8K,1635
5065,243538, K. Letica,GK,70,75,377,1 ★,75,63,64,73,32,70,€1.9M,€8K,1001
5066,163155, B. Foster,GK,79,79,438,2 ★,80,77,73,80,49,79,€1.9M,€12K,1274
5067,233045, I. Ugbo,ST,66,74,342,1 ★,76,64,48,62,25,67,€1.9M,€3K,1564
5068,236629, C. Operi,LB,67,74,381,1 ★,77,51,60,66,60,67,€1.9M,€2K,1749
5069,232278, S. Mosquera,LM LW RM,70,71,370,1 ★,79,63,65,72,26,65,€1.9M,€5K,1699
5070,240982, J. Moreno,CDM CM,70,73,392,1 ★,64,57,69,63,67,72,€1.9M,€5K,1848
5071,206167, S. Prcić,CM CDM,70,71,395,1 ★,58,61,72,70,68,66,€1.9M,€15K,1887
5072,210263, M. Duffy,LM,70,71,389,1 ★,80,62,65,70,44,68,€1.9M,€2K,1827
5073,230231, Jorge Carvallinho,CB LB,71,71,369,1 ★,59,54,58,53,71,74,€1.9M,€11K,1734
5074,201304, B. Kadrii,ST LM,71,71,419,1 ★,85,71,62,74,52,75,€1.9M,€21K,1959
5075,210520, Edgar Ié,CB RB,71,72,390,1 ★,77,44,58,67,71,73,€1.9M,€17K,1803
5076,219995, V. Parigini,LW CF,68,74,345,1 ★,72,66,55,73,25,54,€1.9M,€7K,1614
5077,230235, Alex das Freitas,CDM CM,71,71,387,1 ★,66,55,59,65,72,70,€1.9M,€10K,1814
5078,247643, F. Panák,CB CDM CM,67,74,380,1 ★,67,53,62,64,67,67,€1.9M,€500,1748
5079,214877, H. Bjørdal,CM,68,74,400,1 ★,70,61,68,69,55,77,€1.9M,€2K,1822
5080,231005, C. Ogbene,RM LM,66,74,378,1 ★,90,57,57,67,38,69,€1.9M,€11K,1692
5081,233565, J. Koroma,LM ST RM,66,76,349,1 ★,77,61,56,69,32,54,€1.9M,€6K,1576
5082,192349, Renatinho,RW RM,72,72,381,1 ★,74,70,68,75,34,60,€1.9M,€13K,1800
5083,237662, B. Lennon,RM RB,68,73,395,1 ★,73,61,67,65,61,68,€1.9M,€3K,1849
5084,237407, C. Durkin,CM CDM RM,66,77,376,1 ★,59,56,65,63,65,68,€1.9M,€3K,1787
5085,245855, D. Chambost,CM LM ST,66,74,381,1 ★,66,58,66,67,57,67,€1.9M,€2K,1776
5086,247391, Andre Shinyashiki,LM ST CAM,66,74,359,1 ★,77,62,56,69,35,60,€1.9M,€2K,1640
5087,229728, F. Kamberi,ST,69,72,390,1 ★,76,67,63,68,38,78,€1.9M,€8K,1789
5088,221281, D. Hyam,CB,67,74,329,1 ★,53,31,52,56,68,69,€1.9M,€11K,1529
5089,233825, N. Leguizamón,ST CF,69,72,352,1 ★,70,68,47,68,27,72,€1.9M,€7K,1626
5090,245857, A. Issah,ST LW RW,66,74,369,1 ★,88,66,51,71,27,66,€1.9M,€7K,1694
5091,199266, Ji Dong Won,CF CAM LM,71,71,386,2 ★,67,69,63,73,43,71,€1.9M,€19K,1858
5092,222562, R. Rúnarsson,GK,70,75,398,1 ★,71,68,72,71,46,70,€1.9M,€25K,1174
5093,230502, Dênildo Stein,ST CF,75,75,380,1 ★,76,76,61,73,30,64,€1.9M,€12K,1789
5094,243558, Óscar Valentín,CDM CM,69,74,368,1 ★,64,45,60,62,67,70,€1.9M,€4K,1731
5095,244582, A. Paločević,CAM CM,70,71,390,1 ★,68,62,69,72,52,67,€1.9M,€7K,1840
5096,234087, C. Styles,CM LWB,66,77,376,1 ★,67,59,62,72,58,58,€1.9M,€3K,1775
5097,258407, B. Soppy,RB CB,66,81,372,1 ★,81,39,56,64,61,71,€1.9M,€3K,1712
5098,219496, Simy,ST,71,71,343,1 ★,59,74,44,59,29,78,€1.9M,€10K,1591
5099,230248, Antonaldo Vaz,LB,71,71,373,1 ★,71,38,62,66,68,68,€1.9M,€15K,1677
5100,243816, E. Iñíguez,RB,67,74,339,1 ★,69,30,52,59,67,62,€1.9M,€4K,1567
5101,201066, D. Kaiser,CM CAM CDM,72,72,408,1 ★,63,72,72,74,58,69,€1.9M,€19K,1990
5102,230506, Adão Salvadaldo,ST LW,69,72,349,1 ★,72,73,51,76,26,51,€1.9M,€7K,1675
5103,236650, J. Brown,ST RM,66,75,381,1 ★,76,63,61,68,45,68,€1.9M,€8K,1774
5104,237420, V. Janjičić,CDM CM,67,74,369,1 ★,58,47,58,64,67,75,€1.9M,€4K,1732
5105,246126, C. Mola,LB,66,81,361,1 ★,68,40,63,65,62,63,€1.9M,€3K,1675
5106,178287, S. Arfield,CM CF,72,72,413,1 ★,67,68,71,72,64,71,€1.9M,€35K,1971
5107,233840, E. Kouassi,CDM CM,67,74,368,1 ★,68,46,58,61,64,71,€1.9M,€5K,1693
5108,184176, G. Bruno,RM LM ST,71,71,378,1 ★,71,72,65,73,29,68,€1.9M,€11K,1811
5109,246385, A. Nalić,CF ST,66,75,377,1 ★,78,62,58,69,44,66,€1.9M,€3K,1666
5110,252017, F. Daniliuc,CB,66,79,341,1 ★,53,38,56,59,67,68,€1.9M,€5K,1543
5111,231538, B. Blasi,RB CB,69,73,364,1 ★,65,35,57,65,68,74,€1.9M,€6K,1679
5112,252018, K. Piątkowski,CB RM,66,78,366,1 ★,78,35,58,56,63,76,€1.9M,€2K,1624
5113,235380, R. Oaidă,CM CDM,66,75,393,1 ★,72,62,64,68,64,63,€1.9M,€5K,1853
5114,202101, O. John,LW RW,71,71,367,2 ★,74,64,71,75,25,58,€1.9M,€6K,1744
5115,237429, G. Miura,CB,70,73,327,1 ★,54,31,50,46,72,74,€1.9M,€7K,1526
5116,246389, Y. Ibrahimaj,RW CM,68,74,399,1 ★,79,62,66,68,54,70,€1.9M,€2K,1865
5117,169078, L. Freeman,CAM LM,71,71,398,1 ★,71,67,72,74,51,63,€1.9M,€23K,1906
5118,257398, A. Albanese,LM RM,66,77,366,1 ★,77,55,63,73,39,59,€1.9M,€3K,1731
5119,201335, F. Santander,ST,71,71,376,1 ★,66,70,62,68,32,78,€1.9M,€22K,1787
5120,215927, R. Emond,ST,71,71,345,1 ★,61,73,56,62,27,66,€1.9M,€18K,1709
5121,226167, J. Dehm,RB,69,73,384,1 ★,80,48,62,67,61,66,€1.9M,€8K,1776
5122,232311, L. Owusu,RB LB,67,74,393,1 ★,81,56,60,66,61,69,€1.9M,€3K,1803
5123,232823, H. Kawabe,CM CAM CF,69,72,409,1 ★,77,61,68,70,65,68,€1.9M,€5K,1877
5124,245367, X. Simons,CM,65,85,349,1 ★,62,54,59,69,52,53,€1.9M,€2K,1656
5125,215417, C. Mathenia,GK,72,73,396,2 ★,74,68,62,76,45,71,€1.9M,€8K,1157
5126,223097, F. Cristaldo,RM CM,68,74,399,1 ★,75,63,65,72,57,67,€1.9M,€6K,1876
5127,232057, P. Karlsson Lagemyr,CAM LM,66,74,347,1 ★,79,56,64,71,32,45,€1.9M,€1K,1641
5128,232826, F. Mac Allister,CDM CM,67,74,375,1 ★,68,47,61,67,65,67,€1.9M,€4K,1739
5129,220029, S. Khaoui,CAM RM,69,73,364,1 ★,67,64,70,72,38,53,€1.9M,€16K,1746
5130,244605, C. Albanis,LM RM ST,70,71,377,1 ★,74,67,62,72,38,64,€1.9M,€700,1729
5131,201342, F. Sørensen,CB RB,71,73,356,1 ★,55,33,61,60,71,76,€1.9M,€16K,1625
5132,257406, F. Doucouré,RB,66,79,353,1 ★,79,37,56,65,61,55,€1.9M,€4K,1661
5133,212607, M. Chanot,CB,72,72,328,1 ★,32,49,48,49,72,78,€1.9M,€6K,1615
5134,143745, A. Turan,LM CM,73,73,408,3 ★,60,71,76,75,64,62,€1.9M,€45K,1997
5135,170369, G. dos Santos,CAM ST CF,72,72,378,3 ★,78,66,69,78,32,55,€1.9M,€26K,1778
5136,205188, R. Alioui,ST,71,71,372,1 ★,68,72,62,68,33,69,€1.9M,€17K,1731
5137,238980, L. Daschner,CAM LM RM,66,77,375,1 ★,73,61,62,68,48,63,€1.9M,€4K,1701
5138,230278, Carleto Costinha,CAM ST RM,71,71,381,1 ★,82,63,71,73,38,54,€1.9M,€16K,1815
5139,229255, Charles,GK,71,74,372,1 ★,72,66,60,74,30,70,€1.9M,€6K,1107
5140,158856, C. Gentner,CM CDM CAM,74,74,395,2 ★,33,73,73,67,75,74,€1.9M,€26K,1948
5141,240265, L. Juliš,ST,69,72,372,1 ★,82,69,59,66,29,67,€1.9M,€500,1709
5142,212107, A. Jahović,ST,73,73,366,1 ★,69,74,48,66,33,76,€1.9M,€17K,1648
5143,237708, M. Sylla,ST,66,77,343,1 ★,79,64,53,71,22,54,€1.9M,€4K,1577
5144,248205, K. Maradishvili,CDM CM,66,79,374,1 ★,69,56,64,68,62,55,€1.9M,€8K,1732
5145,240526, M. Fouzair,RM LM,71,71,372,1 ★,82,61,66,75,28,60,€1.9M,€14K,1715
5146,244110, Jesús Jiménez,CF LM ST,70,71,382,1 ★,76,65,65,73,38,65,€1.9M,€5K,1763
5147,193422, T. Børven,ST,71,71,370,1 ★,71,71,58,68,33,69,€1.9M,€19K,1763
5148,228751, M. Listkowski,CAM CM LW,66,74,378,1 ★,77,57,59,71,52,62,€1.9M,€1K,1760
5149,246159, E. Laird,RB,66,81,387,1 ★,77,55,58,68,61,68,€1.9M,€7K,1748
5150,252304, I. Zlatanović,ST,66,75,359,1 ★,77,65,55,64,26,72,€1.9M,€3K,1668
5151,210833, R. Improta,LM LW CM,70,71,345,1 ★,81,59,63,73,22,47,€1.9M,€10K,1576
5152,225169, T. Mauricio,CAM RM,70,71,371,1 ★,78,67,65,74,31,56,€1.9M,€21K,1767
5153,232081, R. Laryea,RB RM,69,74,395,1 ★,77,59,64,71,61,63,€1.9M,€4K,1835
5154,224915, S. Wright,LM LW,66,74,343,1 ★,85,53,58,71,28,48,€1.9M,€2K,1560
5155,230291, Thiago Alminxa,ST RW RM,71,71,373,1 ★,82,67,62,73,25,64,€1.9M,€16K,1740
5156,230292, Eltildo Bessa,ST CF LW,70,70,361,1 ★,86,68,56,76,31,44,€1.9M,€8K,1762
5157,234901, N. Shipnoski,RW RM,66,74,344,1 ★,86,58,56,69,25,50,€1.9M,€2K,1580
5158,229270, M. Lemos,CB CDM,69,74,383,1 ★,63,54,59,68,69,70,€1.9M,€20K,1768
5159,228759, K. Boto,LB LWB,67,74,366,1 ★,70,47,56,62,63,68,€1.9M,€2K,1716
5160,186519, Juan Cala,CB,72,72,387,1 ★,61,53,62,60,71,80,€1.9M,€19K,1819
5161,251800, U. Akyol,CM CDM,66,74,381,1 ★,67,49,63,67,66,69,€1.9M,€5K,1729
5162,246937, Um Won Sang,RW LW,66,76,365,1 ★,91,57,56,67,38,56,€1.9M,€2K,1657
5163,198554, A. Ujah,ST,71,71,365,2 ★,66,71,55,69,33,71,€1.9M,€21K,1746
5164,205210, O. Lewicki,CDM CM,71,72,392,1 ★,62,54,61,66,70,79,€1.9M,€6K,1892
5165,230298, Walter Silvieiro,ST,71,71,371,1 ★,72,76,61,64,36,62,€1.9M,€11K,1785
5166,215195, S. Svendsen,ST LW,68,73,382,1 ★,82,68,62,71,36,63,€1.9M,€6K,1812
5167,219803, D. Cavaré,RB,69,74,402,1 ★,72,53,62,66,67,82,€1.9M,€13K,1819
5168,230299, Arthur Silbeira,ST,70,70,351,1 ★,64,73,59,68,29,58,€1.9M,€14K,1673
5169,165531, I. Sosa,RM RW LM,73,73,405,1 ★,77,70,69,73,46,70,€1.9M,€15K,1890
5170,220829, E. Torregrossa,ST,71,71,365,1 ★,73,70,55,66,28,73,€1.9M,€4K,1711
5171,229277, J. Föhrenbach,LB,69,73,366,1 ★,73,39,56,61,68,69,€1.9M,€9K,1667
5172,236189, Túlio Sandoiro,ST,70,70,374,1 ★,64,71,62,73,33,71,€1.9M,€12K,1786
5173,230302, Josué da Feira,ST,71,71,361,1 ★,67,74,60,71,29,60,€1.9M,€11K,1772
5174,233630, H. Cuypers,ST,68,74,353,1 ★,73,69,60,64,26,61,€1.9M,€550,1652
5175,200607, C. Schindler,CB,72,72,350,1 ★,59,32,57,54,73,75,€1.9M,€19K,1645
5176,242335, C. Cándido,LB,69,74,365,1 ★,84,41,59,64,67,50,€1.9M,€600,1707
5177,257439, R. Ofori,GK,71,74,401,1 ★,72,68,77,69,41,74,€1.9M,€500,1440
5178,172960, L. Grabban,ST,72,72,366,1 ★,68,73,59,68,31,67,€1.9M,€37K,1753
5179,223905, P. Ng,RB,67,74,378,1 ★,75,48,60,61,63,71,€1.9M,€3K,1738
5180,235425, D. Jones,CDM,67,74,383,1 ★,70,51,59,62,62,79,€1.9M,€2K,1765
5181,233378, J. Shipley,CM CAM LW,66,74,375,1 ★,60,62,67,65,55,66,€1.9M,€11K,1785
5182,187298, H. Rodríguez,CB,72,72,357,1 ★,50,48,53,55,72,79,€1.9M,€17K,1681
5183,216483, T. Fosu,LW LM,69,72,365,1 ★,85,64,58,72,36,50,€1.9M,€19K,1651
5184,242339, E. López,ST LW RW,69,72,388,1 ★,74,69,56,69,52,68,€1.9M,€7K,1784
5185,246179, D. van Kaam,CM CDM,66,76,368,1 ★,66,55,66,69,56,56,€1.9M,€2K,1765
5186,239268, N. Manzambi,ST,66,74,345,1 ★,75,65,50,67,24,64,€1.9M,€3K,1568
5187,204709, D. Rubio,ST CF RM,70,71,368,1 ★,66,72,57,71,36,66,€1.9M,€6K,1774
5188,245157, Stoichkov,CAM ST CM,70,71,391,1 ★,69,73,67,72,47,63,€1.9M,€6K,1817
5189,232358, Judson,CDM,71,72,382,1 ★,70,49,59,63,67,74,€1.9M,€5K,1765
5190,235942, F. Cassata,CM,68,74,361,1 ★,62,48,68,71,54,58,€1.9M,€6K,1663
5191,201895, D. Fagundez,CAM CM LM,69,73,381,1 ★,75,65,68,75,39,59,€1.9M,€4K,1800
5192,205735, M. Pucciarelli,CF ST CAM,71,71,383,2 ★,80,68,62,74,42,57,€1.9M,€4K,1814
5193,152999, R. Palacio,ST CAM,75,75,406,2 ★,72,71,72,82,46,63,€1.9M,€24K,2003
5194,226215, Sabin Merino,ST LM RM,71,71,392,1 ★,71,69,65,70,56,61,€1.9M,€10K,1843
5195,230055, N. Hämäläinen,LB,67,74,373,1 ★,76,48,59,67,62,61,€1.9M,€3K,1718
5196,235943, Rafa Navarro,RB RWB,70,73,358,1 ★,74,44,60,66,66,48,€1.9M,€12K,1735
5197,246951, M. Loría,RM LM CAM,66,74,369,1 ★,79,63,61,68,41,57,€1.9M,€2K,1697
5198,205481, M. Bennett,LW RW ST,68,74,391,1 ★,80,62,63,69,42,75,€1.9M,€6K,1813
5199,252074, A. Rogel,CB,67,74,314,1 ★,45,29,46,52,65,77,€1.9M,€2K,1431
5200,247723, D. Rybchinskiy,RM CM,66,75,352,1 ★,72,55,65,68,45,47,€1.9M,€9K,1649
5201,254891, J. Martínez,CDM RB,69,74,382,1 ★,71,45,59,66,69,72,€1.9M,€4K,1708
5202,229038, Christian Rivera,CM CDM,66,75,370,1 ★,54,48,64,66,68,70,€1.9M,€3K,1753
5203,203439, M. Tosetti,RM,71,71,373,1 ★,81,57,69,69,41,56,€1.9M,€21K,1724
5204,232623, Y. Ideguchi,CM CDM,69,72,403,1 ★,70,62,67,66,65,73,€1.9M,€6K,1856
5205,234671, J. Odgaard,ST,66,75,355,1 ★,68,65,50,67,39,66,€1.9M,€7K,1597
5206,244399, T. Cognat,CM CDM LM,66,76,390,1 ★,78,60,67,71,49,65,€1.9M,€5K,1807
5207,237490, P. Sontheimer,CM CDM,66,75,373,1 ★,68,51,63,69,59,63,€1.9M,€4K,1765
5208,234933, A. Sedlar,CB CDM,71,73,340,1 ★,55,40,49,47,71,78,€1.9M,€7K,1603
5209,224438, A. Buksa,ST,68,74,355,1 ★,69,67,56,65,30,68,€1.9M,€4K,1651
5210,225206, K. Narey,RM RB,70,71,410,1 ★,81,64,63,69,59,74,€1.9M,€8K,1894
5211,222391, J. Minala,CM,68,74,390,1 ★,59,63,64,68,63,73,€1.9M,€17K,1821
5212,231863, Y. Dhanda,CAM CM,66,75,358,1 ★,70,61,64,71,43,49,€1.9M,€6K,1699
5213,214968, F. Mancuello,CM CAM LM,72,72,416,2 ★,71,69,74,69,62,71,€1.9M,€16K,1976
5214,198843, Aday Benítez,RM LM LB,72,72,402,1 ★,72,57,69,74,67,63,€1.9M,€8K,1870
5215,227515, D. Moreno,CDM CM CAM,67,74,382,1 ★,63,64,60,64,62,69,€1.9M,€3K,1760
5216,214973, L. Villafañez,CAM CM LM,71,71,372,1 ★,76,67,71,74,34,50,€1.9M,€650,1782
5217,235197, M. Svensson,LM,66,74,348,1 ★,81,59,60,69,31,48,€1.9M,€1K,1635
5218,244669, M. Hjulmand,CM CDM,66,75,376,1 ★,64,52,61,65,61,73,€1.9M,€3K,1711
5219,238270, A. Erlingmark,CDM CM CB,67,74,374,1 ★,63,55,57,59,66,74,€1.9M,€2K,1718
5220,214463, W. Morelo,ST,73,73,396,1 ★,78,72,62,74,43,67,€1.9M,€13K,1901
5221,224191, A. Ciranni,RB RWB LB,69,73,378,1 ★,73,57,65,68,64,51,€1.9M,€5K,1816
5222,230079, A. Kalulu,RM ST,68,74,366,1 ★,91,63,57,73,32,50,€1.9M,€6K,1705
5223,230335, Wagner Orsinho,LB,71,71,393,1 ★,77,57,68,64,68,59,€1.9M,€10K,1866
5224,243903, M. Diop,ST,72,72,387,1 ★,67,70,61,68,44,77,€1.9M,€26K,1819
5225,241344, Yang Liyu,RM RW ST,66,74,372,1 ★,80,55,61,65,43,68,€1.9M,€6K,1751
5226,242372, K. Ramírez,LM CAM,70,71,359,1 ★,82,57,62,73,32,53,€1.9M,€7K,1609
5227,223685, O. Rivero,ST,71,71,360,1 ★,70,71,48,69,25,77,€1.9M,€18K,1662
5228,236997, Cris Salvador,CDM CM,69,74,388,1 ★,65,51,62,68,66,76,€1.9M,€5K,1786
5229,191173, A. Bedoya,CM CDM,73,73,412,2 ★,64,65,71,72,67,73,€1.9M,€8K,1972
5230,210374, J. Vigón,CM,71,71,411,1 ★,68,60,68,69,68,78,€1.9M,€10K,1931
5231,231110, P. Erras,CDM CB CM,69,74,325,1 ★,35,42,61,47,68,72,€1.9M,€11K,1460
5232,237254, K. Denkey,ST,66,75,329,1 ★,67,67,43,65,24,63,€1.9M,€5K,1498
5233,229831, O. Rodríguez,LB,67,74,364,1 ★,67,47,60,67,64,59,€1.9M,€7K,1668
5234,190919, F. Montero,ST CF LW,72,72,392,2 ★,66,74,70,74,48,60,€1.9M,€7K,1932
5235,202184, J. Plata,LW LM,71,71,388,1 ★,87,67,68,72,34,60,€1.9M,€16K,1874
5236,212424, W. Trapp,CDM,71,72,377,1 ★,56,54,69,69,65,64,€1.9M,€5K,1823
5237,224201, R. Aguirre,ST RW LW,69,72,357,1 ★,76,72,54,66,23,66,€1.9M,€500,1653
5238,248777, J. Mellot,RB,70,73,383,1 ★,76,43,59,67,67,71,€1.9M,€5K,1731
5239,238282, M. Coulibaly,CM,66,77,401,1 ★,75,59,65,66,64,72,€1.9M,€4K,1866
5240,243402, Lisandro Semedo,RM,68,74,367,1 ★,80,60,59,70,30,68,€1.9M,€5K,1683
5241,226765, L. Gamba,ST LM,73,73,395,1 ★,87,72,71,76,28,61,€1.9M,€16K,1850
5242,229325, O. Linnér,GK,70,75,383,1 ★,73,67,66,70,35,72,€1.9M,€8K,1119
5243,251342, B. Pichler,LM RM ST,68,73,371,1 ★,72,67,63,66,33,70,€1.9M,€7K,1685
5244,200911, B. Stancu,ST LM,73,73,387,1 ★,72,74,68,71,35,67,€1.9M,€17K,1857
5245,251599, Riki,CAM CM,66,75,360,1 ★,68,59,65,68,44,56,€1.9M,€3K,1716
5246,233424, J. Rojas,LW CAM LM,66,75,380,1 ★,75,66,63,67,55,54,€1.9M,€500,1808
5247,210386, K. Peterson,LM LW CAM,70,71,380,1 ★,80,71,63,73,33,60,€1.9M,€14K,1818
5248,237522, Jorge Cuenca,CB,66,79,313,1 ★,52,35,52,44,67,63,€1.9M,€6K,1500
5249,228821, Z. Machach,CAM CM ST,68,74,388,1 ★,71,63,70,70,43,71,€1.9M,€18K,1830
5250,236757, P. Klimala,ST,66,75,355,1 ★,80,62,47,65,31,70,€1.9M,€12K,1619
5251,236247, H. Kane,CM CDM,66,76,374,1 ★,71,59,64,65,55,60,€1.9M,€3K,1779
5252,253399, O. Edvardsen,RW ST LW,66,75,390,1 ★,90,60,54,69,44,73,€1.9M,€1K,1787
5253,253911, D. Saggiomo,RW CF LW,66,74,364,1 ★,71,60,66,67,43,57,€1.9M,€3K,1684
5254,258263, N. Ninua,CM CAM CDM,66,75,388,1 ★,66,62,66,67,61,66,€1.9M,€500,1821
5255,230872, M. Svilar,GK,67,78,386,1 ★,70,64,63,68,57,64,€1.9M,€2K,1271
5256,206042, J. Dezi,CM CAM,71,71,409,1 ★,76,66,66,71,62,68,€1.9M,€20K,1903
5257,207835, Ademilson,ST LM,70,71,396,1 ★,92,69,62,71,31,71,€1.9M,€8K,1827
5258,253915, A. Osorio,ST,66,77,331,1 ★,56,67,57,57,31,63,€1.9M,€500,1620
